time,id,x,y,angle
209,AUG_6,66.45,6.47,57.79
209.1,AUG_6,66.89,6.8,57
209.2,AUG_6,67.34,7.13,56.23
209.3,AUG_6,67.79,7.48,55.51
209.4,AUG_6,68.23,7.83,54.78
209.5,AUG_6,68.68,8.19,54.03
209.6,AUG_6,69.13,8.57,53.2
209.7,AUG_6,69.58,8.95,52.37
209.8,AUG_6,70.02,9.34,51.56
209.9,AUG_6,70.46,9.75,50.8
210,AUG_6,70.91,10.16,50.03
210.1,AUG_6,71.35,10.58,49.26
210.2,AUG_6,71.78,11.01,48.48
210.3,AUG_6,72.22,11.44,47.7
210.4,AUG_6,72.65,11.9,46.86
210.5,AUG_6,73.08,12.36,45.97
210.6,AUG_6,73.51,12.83,45.08
210.7,AUG_6,73.92,13.32,44.22
210.8,AUG_6,74.34,13.81,43.34
210.9,AUG_6,74.76,14.31,42.46
211,AUG_6,75.17,14.83,41.56
211.1,AUG_6,75.58,15.35,40.66
211.2,AUG_6,75.98,15.89,39.81
211.3,AUG_6,76.38,16.44,38.99
211.4,AUG_6,76.78,16.99,38.15
211.5,AUG_6,77.15,17.56,37.17
211.6,AUG_6,77.53,18.14,36.19
211.7,AUG_6,77.9,18.73,35.26
211.8,AUG_6,78.26,19.33,34.37
211.9,AUG_6,78.63,19.93,33.47
212,AUG_6,78.97,20.55,32.45
212.1,AUG_6,79.32,21.18,31.42
212.2,AUG_6,79.65,21.82,30.51
212.3,AUG_6,79.98,22.47,29.66
212.4,AUG_6,80.3,23.13,28.74
212.5,AUG_6,80.6,23.8,27.63
212.6,AUG_6,80.89,24.48,26.51
212.7,AUG_6,81.18,25.17,25.55
212.8,AUG_6,81.46,25.87,24.61
212.9,AUG_6,81.73,26.58,23.59
213,AUG_6,81.98,27.3,22.51
213.1,AUG_6,82.23,28.03,21.49
213.2,AUG_6,82.46,28.76,20.56
213.3,AUG_6,82.69,29.51,19.6
213.4,AUG_6,82.89,30.26,18.48
213.5,AUG_6,83.09,31.02,17.36
213.6,AUG_6,83.27,31.79,16.31
213.7,AUG_6,83.44,32.57,15.26
213.8,AUG_6,83.6,33.36,14.17
213.9,AUG_6,83.74,34.15,13.06
214,AUG_6,83.87,34.95,12.01
214.1,AUG_6,83.99,35.75,11.01
214.2,AUG_6,84.09,36.57,9.97
214.3,AUG_6,84.17,37.38,8.89
214.4,AUG_6,84.25,38.2,7.8
214.5,AUG_6,84.29,39.03,6.68
214.6,AUG_6,84.33,39.86,5.55
214.7,AUG_6,84.35,40.69,4.39
214.8,AUG_6,84.36,41.47,3.27
214.9,AUG_6,84.34,42.31,2.14
215,AUG_6,84.33,43.14,1.04
215.1,AUG_6,84.28,43.98,359.97
215.2,AUG_6,84.23,44.81,358.9
215.3,AUG_6,84.15,45.65,357.78
215.4,AUG_6,84.06,46.48,356.64
215.5,AUG_6,83.94,47.32,355.51
215.6,AUG_6,83.82,48.15,354.32
215.7,AUG_6,83.67,48.97,353.19
215.8,AUG_6,83.52,49.8,352.05
215.9,AUG_6,83.35,50.61,350.95
216,AUG_6,83.16,51.43,349.86
216.1,AUG_6,82.96,52.23,348.81
216.2,AUG_6,82.75,53.03,347.8
216.3,AUG_6,82.52,53.82,346.71
216.4,AUG_6,82.27,54.6,345.58
216.5,AUG_6,82.01,55.38,344.48
216.6,AUG_6,81.74,56.14,343.42
216.7,AUG_6,81.46,56.89,342.33
216.8,AUG_6,81.16,57.63,341.19
216.9,AUG_6,80.86,58.35,340.09
217,AUG_6,80.55,59.07,339.15
217.1,AUG_6,80.24,59.77,338.22
217.2,AUG_6,79.89,60.45,337.16
217.3,AUG_6,79.55,61.13,336.11
217.4,AUG_6,79.2,61.78,335.14
217.5,AUG_6,78.85,62.43,334.21
217.6,AUG_6,78.5,63.05,333.25
217.7,AUG_6,78.12,63.66,332.18
217.8,AUG_6,77.76,64.26,331.12
217.9,AUG_6,77.38,64.84,330.28
218,AUG_6,77.01,65.41,329.48
218.1,AUG_6,76.64,65.96,328.65
218.2,AUG_6,76.25,66.49,327.71
218.3,AUG_6,75.88,67.01,326.79
218.4,AUG_6,75.49,67.51,325.95
218.5,AUG_6,75.11,68,325.17
218.6,AUG_6,74.74,68.47,324.39
218.7,AUG_6,74.36,68.93,323.57
218.8,AUG_6,73.98,69.38,322.74
218.9,AUG_6,73.61,69.81,321.93
219,AUG_6,73.23,70.23,321.23
219.1,AUG_6,72.87,70.63,320.56
219.2,AUG_6,72.51,71.02,319.91
219.3,AUG_6,72.14,71.4,319.25
219.4,AUG_6,71.78,71.76,318.58
219.5,AUG_6,71.43,72.11,317.92
219.6,AUG_6,71.08,72.45,317.28
219.7,AUG_6,70.73,72.77,316.61
219.8,AUG_6,70.39,73.09,315.96
219.9,AUG_6,70.05,73.39,315.32
220,AUG_6,69.72,73.69,314.7
220.1,AUG_6,69.39,73.96,314.1
220.2,AUG_6,69.07,74.23,313.52
220.3,AUG_6,68.77,74.49,312.96
220.4,AUG_6,68.47,74.74,312.42
220.5,AUG_6,68.17,74.98,311.92
220.6,AUG_6,67.88,75.21,311.44
220.7,AUG_6,67.6,75.43,310.97
220.8,AUG_6,67.33,75.64,310.52
220.9,AUG_6,67.07,75.84,310.11
221,AUG_6,66.81,76.02,309.72
221.1,AUG_6,66.56,76.21,309.34
221.2,AUG_6,66.32,76.38,308.98
221.3,AUG_6,66.09,76.55,308.62
221.4,AUG_6,65.86,76.72,308.28
221.5,AUG_6,65.64,76.87,307.92
221.6,AUG_6,65.42,77.01,307.55
221.7,AUG_6,65.21,77.14,307.19
221.8,AUG_6,65.01,77.27,306.85
221.9,AUG_6,64.81,77.4,306.52
222,AUG_6,64.63,77.52,306.21
222.1,AUG_6,64.44,77.64,305.9
222.2,AUG_6,64.27,77.75,305.62
222.3,AUG_6,64.1,77.85,305.37
222.4,AUG_6,63.94,77.95,305.13
222.5,AUG_6,63.78,78.05,304.9
222.6,AUG_6,63.63,78.14,304.67
222.7,AUG_6,63.49,78.23,304.46
222.8,AUG_6,63.35,78.31,304.25
222.9,AUG_6,63.22,78.39,304.06
223,AUG_6,63.1,78.47,303.87
223.1,AUG_6,62.98,78.54,303.69
223.2,AUG_6,62.86,78.61,303.52
223.3,AUG_6,62.75,78.68,303.33
223.4,AUG_6,62.64,78.74,303.15
223.5,AUG_6,62.53,78.79,302.98
223.6,AUG_6,62.43,78.85,302.81
223.7,AUG_6,62.33,78.9,302.65
223.8,AUG_6,62.24,78.96,302.5
223.9,AUG_6,62.15,79,302.35
224,AUG_6,62.06,79.05,302.21
224.1,AUG_6,61.97,79.1,302.07
224.2,AUG_6,61.89,79.14,301.93
224.3,AUG_6,61.81,79.19,301.8
224.4,AUG_6,61.73,79.23,301.68
224.5,AUG_6,61.66,79.27,301.56
224.6,AUG_6,61.59,79.31,301.44
224.7,AUG_6,61.52,79.35,301.32
224.8,AUG_6,61.45,79.39,301.21
224.9,AUG_6,61.38,79.42,301.1
225,AUG_6,61.32,79.46,301.01
225.1,AUG_6,61.25,79.49,300.93
225.2,AUG_6,61.19,79.52,300.84
225.3,AUG_6,61.12,79.55,300.76
225.4,AUG_6,61.06,79.59,300.67
225.5,AUG_6,61,79.62,300.59
225.6,AUG_6,60.94,79.65,300.51
225.7,AUG_6,60.87,79.68,300.43
225.8,AUG_6,60.81,79.71,300.35
225.9,AUG_6,60.75,79.74,300.27
226,AUG_6,60.7,79.77,300.19
226.1,AUG_6,60.64,79.8,300.12
226.2,AUG_6,60.58,79.83,300.04
226.3,AUG_6,60.52,79.86,299.96
226.4,AUG_6,60.46,79.89,299.88
226.5,AUG_6,60.4,79.92,299.8
226.6,AUG_6,60.33,79.96,299.71
226.7,AUG_6,60.27,79.99,299.63
226.8,AUG_6,60.2,80.02,299.54
226.9,AUG_6,60.14,80.06,299.46
227,AUG_6,60.07,80.09,299.37
227.1,AUG_6,60,80.12,299.28
227.2,AUG_6,59.93,80.16,299.18
227.3,AUG_6,59.85,80.2,299.08
227.4,AUG_6,59.78,80.24,298.97
227.5,AUG_6,59.69,80.27,298.84
227.6,AUG_6,59.61,80.31,298.7
227.7,AUG_6,59.52,80.35,298.56
227.8,AUG_6,59.43,80.39,298.41
227.9,AUG_6,59.34,80.43,298.26
228,AUG_6,59.25,80.47,298.11
228.1,AUG_6,59.15,80.51,297.95
228.2,AUG_6,59.05,80.55,297.78
228.3,AUG_6,58.95,80.6,297.61
228.4,AUG_6,58.84,80.65,297.44
228.5,AUG_6,58.73,80.69,297.26
228.6,AUG_6,58.62,80.74,297.07
228.7,AUG_6,58.51,80.79,296.88
228.8,AUG_6,58.39,80.85,296.69
228.9,AUG_6,58.27,80.9,296.49
229,AUG_6,58.14,80.95,296.31
229.1,AUG_6,58.01,81,296.13
229.2,AUG_6,57.88,81.06,295.95
229.3,AUG_6,57.75,81.11,295.77
229.4,AUG_6,57.61,81.17,295.58
229.5,AUG_6,57.46,81.23,295.39
229.6,AUG_6,57.32,81.29,295.19
229.7,AUG_6,57.17,81.35,294.98
229.8,AUG_6,57.01,81.41,294.77
229.9,AUG_6,56.85,81.48,294.55
230,AUG_6,56.69,81.54,294.33
230.1,AUG_6,56.52,81.61,294.09
230.2,AUG_6,56.34,81.67,293.83
230.3,AUG_6,56.16,81.73,293.56
230.4,AUG_6,55.97,81.8,293.28
230.5,AUG_6,55.78,81.87,292.99
230.6,AUG_6,55.58,81.94,292.69
230.7,AUG_6,55.38,82.01,292.39
230.8,AUG_6,55.17,82.09,292.08
230.9,AUG_6,54.96,82.16,291.78
231,AUG_6,54.74,82.23,291.5
231.1,AUG_6,54.51,82.3,291.21
231.2,AUG_6,54.28,82.37,290.92
231.3,AUG_6,54.05,82.45,290.63
231.4,AUG_6,53.81,82.52,290.33
231.5,AUG_6,53.57,82.6,290.02
231.6,AUG_6,53.33,82.67,289.71
231.7,AUG_6,53.07,82.74,289.33
231.8,AUG_6,52.81,82.81,288.94
231.9,AUG_6,52.54,82.88,288.55
232,AUG_6,52.27,82.95,288.15
232.1,AUG_6,51.99,83.02,287.74
232.2,AUG_6,51.71,83.1,287.31
232.3,AUG_6,51.42,83.16,286.92
232.4,AUG_6,51.12,83.23,286.52
232.5,AUG_6,50.82,83.3,286.11
232.6,AUG_6,50.51,83.37,285.69
232.7,AUG_6,50.2,83.44,285.27
232.8,AUG_6,49.88,83.51,284.83
232.9,AUG_6,49.55,83.57,284.37
233,AUG_6,49.21,83.63,283.89
233.1,AUG_6,48.87,83.69,283.41
233.2,AUG_6,48.52,83.76,282.92
233.3,AUG_6,48.16,83.82,282.44
233.4,AUG_6,47.8,83.87,281.99
233.5,AUG_6,47.43,83.92,281.54
233.6,AUG_6,47.05,83.98,281.07
233.7,AUG_6,46.67,84.03,280.6
233.8,AUG_6,46.29,84.08,280.09
233.9,AUG_6,45.89,84.12,279.58
234,AUG_6,45.49,84.16,279.05
234.1,AUG_6,45.08,84.2,278.51
234.2,AUG_6,44.67,84.24,277.96
234.3,AUG_6,44.25,84.26,277.39
234.4,AUG_6,43.82,84.29,276.81
234.5,AUG_6,43.39,84.31,276.22
234.6,AUG_6,42.94,84.33,275.62
234.7,AUG_6,42.5,84.34,274.99
234.8,AUG_6,42.04,84.35,274.35
234.9,AUG_6,41.58,84.36,273.7
235,AUG_6,41.16,84.36,273.1
235.1,AUG_6,40.69,84.35,272.47
235.2,AUG_6,40.21,84.34,271.82
235.3,AUG_6,39.73,84.33,271.17
235.4,AUG_6,39.24,84.31,270.56
235.5,AUG_6,38.75,84.28,269.92
235.6,AUG_6,38.24,84.25,269.27
235.7,AUG_6,37.74,84.21,268.63
235.8,AUG_6,37.22,84.16,267.93
235.9,AUG_6,36.71,84.1,267.23
236,AUG_6,36.18,84.05,266.56
236.1,AUG_6,35.66,83.97,265.81
236.2,AUG_6,35.12,83.89,265.05
236.3,AUG_6,34.58,83.82,264.28
236.4,AUG_6,34.04,83.72,263.54
236.5,AUG_6,33.49,83.62,262.78
236.6,AUG_6,32.94,83.52,262.02
236.7,AUG_6,32.38,83.4,261.27
236.8,AUG_6,31.82,83.27,260.51
236.9,AUG_6,31.24,83.14,259.74
237,AUG_6,30.67,83,259
237.1,AUG_6,30.09,82.85,258.26
237.2,AUG_6,29.5,82.69,257.52
237.3,AUG_6,28.92,82.51,256.68
237.4,AUG_6,28.33,82.33,255.83
237.5,AUG_6,27.73,82.14,254.97
237.6,AUG_6,27.14,81.92,254.14
237.7,AUG_6,26.54,81.71,253.3
237.8,AUG_6,25.93,81.48,252.42
237.9,AUG_6,25.32,81.24,251.49
238,AUG_6,24.71,80.99,250.54
238.1,AUG_6,24.1,80.73,249.69
238.2,AUG_6,23.49,80.46,248.88
238.3,AUG_6,22.87,80.18,248.05
238.4,AUG_6,22.26,79.87,247.09
238.5,AUG_6,21.65,79.56,246.13
238.6,AUG_6,21.03,79.23,245.22
238.7,AUG_6,20.42,78.9,244.33
238.8,AUG_6,19.8,78.55,243.42
238.9,AUG_6,19.19,78.18,242.34
239,AUG_6,18.58,77.8,241.26
239.1,AUG_6,17.97,77.41,240.35
239.2,AUG_6,17.36,77.02,239.49
239.3,AUG_6,16.75,76.61,238.56
239.4,AUG_6,16.15,76.17,237.49
239.5,AUG_6,15.54,75.72,236.43
239.6,AUG_6,14.94,75.26,235.46
239.7,AUG_6,14.34,74.78,234.49
239.8,AUG_6,13.75,74.29,233.43
239.9,AUG_6,13.16,73.79,232.32
240,AUG_6,12.57,73.27,231.3
240.1,AUG_6,11.99,72.74,230.33
240.2,AUG_6,11.41,72.19,229.32
240.3,AUG_6,10.84,71.62,228.23
240.4,AUG_6,10.28,71.04,227.13
240.5,AUG_6,9.72,70.44,226.02
240.6,AUG_6,9.17,69.83,224.91
240.7,AUG_6,8.63,69.2,223.75
240.8,AUG_6,8.1,68.57,222.59
240.9,AUG_6,7.58,67.91,221.53
241,AUG_6,7.06,67.25,220.47
241.1,AUG_6,6.56,66.57,219.4
241.2,AUG_6,6.06,65.88,218.31
241.3,AUG_6,5.59,65.16,217.12
241.4,AUG_6,5.12,64.44,215.89
241.5,AUG_6,4.66,63.7,214.77
241.6,AUG_6,4.21,62.96,213.66
241.7,AUG_6,3.78,62.19,212.42
241.8,AUG_6,3.35,61.41,211.15
241.9,AUG_6,2.96,60.62,210.05
242,AUG_6,2.56,59.82,208.95
242.1,AUG_6,2.19,59,207.65
242.2,AUG_6,1.82,58.17,206.35
242.3,AUG_6,1.48,57.33,205.21
242.4,AUG_6,1.14,56.49,204.06
242.5,AUG_6,0.84,55.63,202.83
242.6,AUG_6,0.54,54.77,201.63
242.7,AUG_6,0.27,53.9,200.47
242.8,AUG_6,0.01,53.02,199.25
242.9,AUG_6,-0.23,52.13,197.94
243,AUG_6,-0.44,51.24,196.68
243.1,AUG_6,-0.65,50.35,195.47
243.2,AUG_6,-0.83,49.45,194.23
243.3,AUG_6,-0.99,48.55,192.97
243.4,AUG_6,-1.13,47.66,191.82
243.5,AUG_6,-1.26,46.76,190.71
243.6,AUG_6,-1.36,45.86,189.49
243.7,AUG_6,-1.45,44.97,188.26
243.8,AUG_6,-1.51,44.08,187.1
243.9,AUG_6,-1.56,43.19,185.95
244,AUG_6,-1.58,42.31,184.73
244.1,AUG_6,-1.6,41.44,183.5
244.2,AUG_6,-1.59,40.62,182.42
244.3,AUG_6,-1.57,39.77,181.32
244.4,AUG_6,-1.52,38.93,180.17
244.5,AUG_6,-1.47,38.1,178.99
244.6,AUG_6,-1.4,37.28,177.93
244.7,AUG_6,-1.32,36.47,176.88
244.8,AUG_6,-1.21,35.67,175.83
244.9,AUG_6,-1.1,34.89,174.72
245,AUG_6,-0.97,34.12,173.67
245.1,AUG_6,-0.84,33.37,172.69
245.2,AUG_6,-0.7,32.64,171.71
245.3,AUG_6,-0.54,31.92,170.7
245.4,AUG_6,-0.38,31.22,169.71
245.5,AUG_6,-0.2,30.53,168.82
245.6,AUG_6,-0.03,29.87,167.98
245.7,AUG_6,0.15,29.22,167.12
245.8,AUG_6,0.35,28.59,166.21
245.9,AUG_6,0.54,27.98,165.32
246,AUG_6,0.75,27.38,164.49
246.1,AUG_6,0.95,26.81,163.68
246.2,AUG_6,1.15,26.25,162.9
246.3,AUG_6,1.36,25.71,162.09
246.4,AUG_6,1.57,25.2,161.29
246.5,AUG_6,1.78,24.69,160.51
246.6,AUG_6,1.99,24.21,159.82
246.7,AUG_6,2.19,23.75,159.17
246.8,AUG_6,2.4,23.29,158.54
246.9,AUG_6,2.59,22.86,157.94
247,AUG_6,2.8,22.45,157.31
247.1,AUG_6,3,22.04,156.71
247.2,AUG_6,3.2,21.66,156.13
247.3,AUG_6,3.39,21.29,155.58
247.4,AUG_6,3.58,20.94,155.08
247.5,AUG_6,3.76,20.6,154.59
247.6,AUG_6,3.94,20.27,154.13
247.7,AUG_6,4.11,19.96,153.68
247.8,AUG_6,4.29,19.67,153.2
247.9,AUG_6,4.46,19.39,152.73
248,AUG_6,4.62,19.13,152.29
248.1,AUG_6,4.77,18.88,151.86
248.2,AUG_6,4.92,18.64,151.45
248.3,AUG_6,5.06,18.42,151.07
248.4,AUG_6,5.19,18.21,150.77
248.5,AUG_6,5.32,18.01,150.47
248.6,AUG_6,5.44,17.82,150.2
248.7,AUG_6,5.56,17.65,149.94
248.8,AUG_6,5.66,17.48,149.7
248.9,AUG_6,5.76,17.32,149.47
249,AUG_6,5.86,17.18,149.25
249.1,AUG_6,5.95,17.04,149.06
249.2,AUG_6,6.03,16.92,148.86
249.3,AUG_6,6.11,16.8,148.66
249.4,AUG_6,6.19,16.7,148.47
249.5,AUG_6,6.26,16.6,148.3
249.6,AUG_6,6.33,16.51,148.13
249.7,AUG_6,6.39,16.42,147.99
249.8,AUG_6,6.45,16.35,147.85
249.9,AUG_6,6.49,16.28,147.73
250,AUG_6,6.54,16.22,147.63
250.1,AUG_6,6.58,16.17,147.53
250.2,AUG_6,6.61,16.12,147.45
250.3,AUG_6,6.64,16.08,147.37
250.4,AUG_6,6.67,16.04,147.31
250.5,AUG_6,6.69,16.01,147.25
250.6,AUG_6,6.71,15.98,147.2
250.7,AUG_6,6.73,15.96,147.17
250.8,AUG_6,6.74,15.95,147.14
250.9,AUG_6,6.75,15.93,147.11
251,AUG_6,6.76,15.92,147.09
251.1,AUG_6,6.77,15.91,147.07
251.2,AUG_6,6.77,15.9,147.06
251.3,AUG_6,6.77,15.9,147.06
251.4,AUG_6,6.77,15.9,147.06
251.5,AUG_6,6.77,15.9,147.06
251.6,AUG_6,6.77,15.9,147.06
251.7,AUG_6,6.77,15.9,147.06
251.8,AUG_6,6.77,15.9,147.06
251.9,AUG_6,6.77,15.9,147.06
252,AUG_6,6.77,15.9,147.06
252.1,AUG_6,6.77,15.9,147.06
252.2,AUG_6,6.77,15.9,147.06
252.3,AUG_6,6.77,15.9,147.06
252.4,AUG_6,6.77,15.9,147.06
252.5,AUG_6,6.77,15.9,147.06
252.6,AUG_6,6.77,15.9,147.06
252.7,AUG_6,6.77,15.9,147.06
252.8,AUG_6,6.77,15.9,147.06
252.9,AUG_6,6.77,15.9,147.06
253,AUG_6,6.77,15.9,147.06
253.1,AUG_6,6.77,15.9,147.06
253.2,AUG_6,6.77,15.9,147.06
253.3,AUG_6,6.77,15.9,147.06
253.4,AUG_6,6.77,15.9,147.06
253.5,AUG_6,6.77,15.9,147.06
253.6,AUG_6,6.77,15.9,147.06
253.7,AUG_6,6.77,15.9,147.06
253.8,AUG_6,6.77,15.9,147.06
253.9,AUG_6,6.77,15.9,147.06
254,AUG_6,6.77,15.9,147.06
254.1,AUG_6,6.77,15.9,147.06
254.2,AUG_6,6.77,15.9,147.06
254.3,AUG_6,6.77,15.9,147.06
254.4,AUG_6,6.77,15.9,147.06
254.5,AUG_6,6.77,15.9,147.06
254.6,AUG_6,6.77,15.9,147.06
254.7,AUG_6,6.77,15.9,147.06
254.8,AUG_6,6.77,15.9,147.06
254.9,AUG_6,6.77,15.9,147.06
255,AUG_6,6.77,15.9,147.06
255.1,AUG_6,6.77,15.9,147.06
255.2,AUG_6,6.77,15.9,147.06
255.3,AUG_6,6.77,15.9,147.06
255.4,AUG_6,6.77,15.9,147.06
255.5,AUG_6,6.77,15.9,147.06
255.6,AUG_6,6.77,15.9,147.06
255.7,AUG_6,6.77,15.9,147.06
255.8,AUG_6,6.77,15.9,147.06
255.9,AUG_6,6.77,15.9,147.06
256,AUG_6,6.77,15.9,147.06
256.1,AUG_6,6.77,15.9,147.06
256.2,AUG_6,6.77,15.9,147.06
256.3,AUG_6,6.77,15.9,147.06
256.4,AUG_6,6.77,15.9,147.06
256.5,AUG_6,6.77,15.9,147.06
256.6,AUG_6,6.77,15.9,147.06
256.7,AUG_6,6.77,15.9,147.06
256.8,AUG_6,6.77,15.9,147.06
256.9,AUG_6,6.77,15.9,147.06
257,AUG_6,6.77,15.9,147.06
257.1,AUG_6,6.77,15.9,147.06
257.2,AUG_6,6.77,15.9,147.05
257.3,AUG_6,6.77,15.9,147.05
257.4,AUG_6,6.78,15.9,147.05
257.5,AUG_6,6.78,15.89,147.05
257.6,AUG_6,6.78,15.89,147.04
257.7,AUG_6,6.78,15.89,147.04
257.8,AUG_6,6.78,15.89,147.03
257.9,AUG_6,6.79,15.88,147.02
258,AUG_6,6.79,15.87,147.01
258.1,AUG_6,6.8,15.87,147
258.2,AUG_6,6.8,15.86,146.98
258.3,AUG_6,6.81,15.84,146.96
258.4,AUG_6,6.83,15.83,146.93
258.5,AUG_6,6.84,15.81,146.89
258.6,AUG_6,6.86,15.78,146.85
258.7,AUG_6,6.87,15.76,146.81
258.8,AUG_6,6.89,15.73,146.76
258.9,AUG_6,6.92,15.7,146.7
259,AUG_6,6.95,15.66,146.63
259.1,AUG_6,6.98,15.62,146.56
259.2,AUG_6,7.01,15.58,146.48
259.3,AUG_6,7.04,15.53,146.41
259.4,AUG_6,7.09,15.48,146.32
259.5,AUG_6,7.13,15.42,146.23
259.6,AUG_6,7.18,15.36,146.13
259.7,AUG_6,7.23,15.29,146.03
259.8,AUG_6,7.29,15.22,145.91
259.9,AUG_6,7.34,15.15,145.79
260,AUG_6,7.41,15.07,145.66
260.1,AUG_6,7.48,14.98,145.52
260.2,AUG_6,7.55,14.89,145.38
260.3,AUG_6,7.62,14.8,145.22
260.4,AUG_6,7.7,14.69,145.06
260.5,AUG_6,7.78,14.59,144.89
260.6,AUG_6,7.87,14.48,144.71
260.7,AUG_6,7.96,14.36,144.52
260.8,AUG_6,8.06,14.24,144.32
260.9,AUG_6,8.16,14.12,144.11
261,AUG_6,8.27,13.99,143.87
261.1,AUG_6,8.38,13.86,143.63
261.2,AUG_6,8.49,13.72,143.37
261.3,AUG_6,8.62,13.58,143.1
261.4,AUG_6,8.74,13.43,142.83
261.5,AUG_6,8.87,13.28,142.54
261.6,AUG_6,9.01,13.12,142.24
261.7,AUG_6,9.15,12.95,141.94
261.8,AUG_6,9.3,12.79,141.64
261.9,AUG_6,9.45,12.62,141.35
262,AUG_6,9.62,12.44,141.04
262.1,AUG_6,9.78,12.26,140.73
262.2,AUG_6,9.96,12.07,140.4
262.3,AUG_6,10.14,11.87,140.06
262.4,AUG_6,10.33,11.67,139.71
262.5,AUG_6,10.52,11.47,139.35
262.6,AUG_6,10.73,11.26,138.96
262.7,AUG_6,10.94,11.05,138.57
262.8,AUG_6,11.16,10.83,138.17
262.9,AUG_6,11.38,10.61,137.76
263,AUG_6,11.61,10.38,137.33
263.1,AUG_6,11.85,10.16,136.88
263.2,AUG_6,12.1,9.93,136.42
263.3,AUG_6,12.36,9.69,135.95
263.4,AUG_6,12.62,9.45,135.47
263.5,AUG_6,12.89,9.2,134.98
263.6,AUG_6,13.17,8.96,134.48
263.7,AUG_6,13.46,8.71,133.96
263.8,AUG_6,13.76,8.46,133.43
263.9,AUG_6,14.07,8.2,132.9
264,AUG_6,14.38,7.95,132.36
264.1,AUG_6,14.7,7.69,131.81
264.2,AUG_6,15.04,7.43,131.26
264.3,AUG_6,15.38,7.16,130.69
264.4,AUG_6,15.73,6.9,130.13
264.5,AUG_6,16.09,6.63,129.55
264.6,AUG_6,16.46,6.36,128.97
264.7,AUG_6,16.84,6.09,128.38
264.8,AUG_6,17.23,5.82,127.73
264.9,AUG_6,17.64,5.56,127.05
265,AUG_6,18.05,5.29,126.35
265.1,AUG_6,18.47,5.03,125.66
265.2,AUG_6,18.9,4.76,125.01
265.3,AUG_6,19.33,4.49,124.36
265.4,AUG_6,19.78,4.22,123.7
265.5,AUG_6,20.24,3.96,122.97
265.6,AUG_6,20.71,3.7,122.2
265.7,AUG_6,21.19,3.44,121.42
265.8,AUG_6,21.68,3.19,120.69
265.9,AUG_6,22.18,2.93,119.99
266,AUG_6,22.69,2.68,119.29
266.1,AUG_6,23.22,2.43,118.51
266.2,AUG_6,23.75,2.19,117.66
266.3,AUG_6,24.3,1.95,116.8
266.4,AUG_6,24.85,1.71,115.99
266.5,AUG_6,25.42,1.48,115.22
266.6,AUG_6,26,1.25,114.44
266.7,AUG_6,26.59,1.03,113.61
266.8,AUG_6,27.19,0.82,112.75
266.9,AUG_6,27.79,0.6,111.89
267,AUG_6,28.42,0.41,111.06
267.1,AUG_6,29.05,0.21,110.22
267.2,AUG_6,29.69,0.02,109.33
267.3,AUG_6,30.35,-0.15,108.36
267.4,AUG_6,31.01,-0.33,107.37
267.5,AUG_6,31.69,-0.48,106.45
267.6,AUG_6,32.37,-0.64,105.52
267.7,AUG_6,33.07,-0.78,104.57
267.8,AUG_6,33.78,-0.91,103.57
267.9,AUG_6,34.5,-1.04,102.57
268,AUG_6,35.23,-1.15,101.67
268.1,AUG_6,35.96,-1.26,100.75
268.2,AUG_6,36.71,-1.34,99.74
268.3,AUG_6,37.47,-1.42,98.7
268.4,AUG_6,38.24,-1.48,97.67
268.5,AUG_6,39.02,-1.53,96.66
268.6,AUG_6,39.81,-1.57,95.63
268.7,AUG_6,40.6,-1.59,94.5
268.8,AUG_6,41.41,-1.6,93.38
268.9,AUG_6,42.19,-1.59,92.35
269,AUG_6,43.03,-1.57,91.28
269.1,AUG_6,43.87,-1.52,90.12
269.2,AUG_6,44.71,-1.47,88.92
269.3,AUG_6,45.57,-1.39,87.82
269.4,AUG_6,46.43,-1.3,86.71
269.5,AUG_6,47.29,-1.18,85.54
269.6,AUG_6,48.16,-1.06,84.3
269.7,AUG_6,49.04,-0.9,83.15
269.8,AUG_6,49.92,-0.74,81.99
269.9,AUG_6,50.8,-0.54,80.75
270,AUG_6,51.7,-0.34,79.49
270.1,AUG_6,52.59,-0.11,78.36
270.2,AUG_6,53.49,0.14,77.2
270.3,AUG_6,54.38,0.42,75.91
270.4,AUG_6,55.28,0.71,74.62
270.5,AUG_6,56.18,1.03,73.36
270.6,AUG_6,57.08,1.37,72.04
270.7,AUG_6,57.97,1.74,70.66
270.8,AUG_6,58.87,2.13,69.38
270.9,AUG_6,59.76,2.53,68.13
271,AUG_6,60.64,2.97,66.82
271.1,AUG_6,61.53,3.42,65.5
271.2,AUG_6,62.41,3.9,64.24
271.3,AUG_6,63.27,4.4,62.89
271.4,AUG_6,64.14,4.93,61.42
271.5,AUG_6,64.99,5.48,60.12
271.6,AUG_6,65.85,6.04,58.85
271.7,AUG_6,66.68,6.64,57.38
271.8,AUG_6,67.51,7.26,55.96
271.9,AUG_6,68.32,7.9,54.65
272,AUG_6,69.12,8.56,53.22
272.1,AUG_6,69.91,9.24,51.75
272.2,AUG_6,70.68,9.95,50.42
272.3,AUG_6,71.44,10.67,49.1
272.4,AUG_6,72.18,11.4,47.77
272.5,AUG_6,72.9,12.17,46.35
272.6,AUG_6,73.6,12.94,44.89
272.7,AUG_6,74.28,13.74,43.48
272.8,AUG_6,74.94,14.54,42.07
272.9,AUG_6,75.58,15.36,40.66
